Image,Noise Reduction,Filter Size,CLAHE,Grid Size,Pct,static_foreground_removal,Dilation,Opening,Closing,Smoothing_after_morph,objects_before_post_processing,objects_after_post_processing,TP,FP,FN,Precision,Recall,F1,RMSE
1,Gaussian,3,True,8,20,True,False,False,False,False,11144,131,12,120,10,0.09090909090909091,0.5454545454545454,0.15584415584415584,110.0
1,Gaussian,3,True,8,20,True,False,False,False,True,4106,394,7,389,15,0.017676767676767676,0.3181818181818182,0.03349282296650718,374.0
1,Gaussian,3,True,8,20,True,False,False,True,False,3837,186,3,184,19,0.016042780748663103,0.13636363636363635,0.02870813397129187,165.0
1,Gaussian,3,True,8,20,True,False,False,True,True,2725,356,3,354,19,0.008403361344537815,0.13636363636363635,0.0158311345646438,335.0
1,Gaussian,3,True,8,20,True,False,True,False,False,3245,102,13,90,9,0.1262135922330097,0.5909090909090909,0.208,81.0
1,Gaussian,3,True,8,20,True,False,True,False,True,1491,136,8,130,14,0.057971014492753624,0.36363636363636365,0.1,116.0
1,Gaussian,3,True,8,20,True,False,True,True,False,1398,59,4,56,18,0.06666666666666667,0.18181818181818182,0.0975609756097561,38.0
1,Gaussian,3,True,8,20,True,False,True,True,True,1159,140,4,137,18,0.028368794326241134,0.18181818181818182,0.049079754601226995,119.0
1,Gaussian,3,True,8,20,True,True,False,False,False,10485,114,8,108,14,0.06896551724137931,0.36363636363636365,0.11594202898550723,94.0
1,Gaussian,3,True,8,20,True,True,False,False,True,3890,388,0,388,22,0.0,0.0,0.0,366.0
1,Gaussian,3,True,8,20,True,True,False,True,False,3622,190,0,190,22,0.0,0.0,0.0,168.0
1,Gaussian,3,True,8,20,True,True,False,True,True,2563,355,0,355,22,0.0,0.0,0.0,333.0
1,Gaussian,3,True,8,20,True,True,True,False,False,2586,85,9,78,13,0.10344827586206896,0.4090909090909091,0.16513761467889906,65.0
1,Gaussian,3,True,8,20,True,True,True,False,True,1275,131,1,130,21,0.007633587786259542,0.045454545454545456,0.0130718954248366,109.0
1,Gaussian,3,True,8,20,True,True,True,True,False,1183,64,1,63,21,0.015625,0.045454545454545456,0.023255813953488372,42.0
1,Gaussian,3,True,8,20,True,True,True,True,True,997,139,1,138,21,0.007194244604316547,0.045454545454545456,0.012422360248447206,117.0
1,Gaussian,3,True,8,35,True,False,False,False,False,6786,107,15,94,7,0.13761467889908258,0.6818181818181818,0.22900763358778628,87.0
1,Gaussian,3,True,8,35,True,False,False,False,True,2692,189,15,175,7,0.07894736842105263,0.6818181818181818,0.14150943396226415,168.0
1,Gaussian,3,True,8,35,True,False,False,True,False,2714,95,15,82,7,0.15463917525773196,0.6818181818181818,0.25210084033613445,75.0
1,Gaussian,3,True,8,35,True,False,False,True,True,2177,176,14,164,8,0.07865168539325842,0.6363636363636364,0.13999999999999999,156.0
1,Gaussian,3,True,8,35,True,False,True,False,False,1183,106,16,92,6,0.14814814814814814,0.7272727272727273,0.24615384615384614,86.0
1,Gaussian,3,True,8,35,True,False,True,False,True,427,93,17,77,5,0.18085106382978725,0.7727272727272727,0.2931034482758621,72.0
1,Gaussian,3,True,8,35,True,False,True,True,False,401,55,17,40,5,0.2982456140350877,0.7727272727272727,0.430379746835443,35.0
1,Gaussian,3,True,8,35,True,False,True,True,True,349,68,15,55,7,0.21428571428571427,0.6818181818181818,0.32608695652173914,48.0
1,Gaussian,3,True,8,35,True,True,False,False,False,6401,90,15,76,7,0.16483516483516483,0.6818181818181818,0.2654867256637168,69.0
1,Gaussian,3,True,8,35,True,True,False,False,True,2594,159,13,148,9,0.08074534161490683,0.5909090909090909,0.14207650273224043,139.0
1,Gaussian,3,True,8,35,True,True,False,True,False,2618,82,12,72,10,0.14285714285714285,0.5454545454545454,0.22641509433962262,62.0
1,Gaussian,3,True,8,35,True,True,False,True,True,2106,156,11,147,11,0.06962025316455696,0.5,0.1222222222222222,136.0
1,Gaussian,3,True,8,35,True,True,True,False,False,798,89,16,74,6,0.17777777777777778,0.7272727272727273,0.2857142857142857,68.0
1,Gaussian,3,True,8,35,True,True,True,False,True,329,62,15,49,7,0.234375,0.6818181818181818,0.3488372093023256,42.0
1,Gaussian,3,True,8,35,True,True,True,True,False,305,42,14,30,8,0.3181818181818182,0.6363636363636364,0.4242424242424242,22.0
1,Gaussian,3,True,8,35,True,True,True,True,True,278,48,12,38,10,0.24,0.5454545454545454,0.3333333333333333,28.0
1,Gaussian,3,True,8,50,True,False,False,False,False,3199,33,12,22,10,0.35294117647058826,0.5454545454545454,0.42857142857142855,12.0
1,Gaussian,3,True,8,50,True,False,False,False,True,1455,94,18,79,4,0.18556701030927836,0.8181818181818182,0.3025210084033614,75.0
1,Gaussian,3,True,8,50,True,False,False,True,False,1490,39,13,28,9,0.3170731707317073,0.5909090909090909,0.41269841269841273,19.0
1,Gaussian,3,True,8,50,True,False,False,True,True,1239,96,16,82,6,0.16326530612244897,0.7272727272727273,0.26666666666666666,76.0
1,Gaussian,3,True,8,50,True,False,True,False,False,494,33,12,22,10,0.35294117647058826,0.5454545454545454,0.42857142857142855,12.0
1,Gaussian,3,True,8,50,True,False,True,False,True,204,53,17,38,5,0.3090909090909091,0.7727272727272727,0.44155844155844154,33.0
1,Gaussian,3,True,8,50,True,False,True,True,False,196,28,11,18,11,0.3793103448275862,0.5,0.4313725490196078,7.0
1,Gaussian,3,True,8,50,True,False,True,True,True,175,46,16,32,6,0.3333333333333333,0.7272727272727273,0.4571428571428572,26.0
1,Gaussian,3,True,8,50,True,True,False,False,False,3124,53,17,38,5,0.3090909090909091,0.7727272727272727,0.44155844155844154,33.0
1,Gaussian,3,True,8,50,True,True,False,False,True,1432,96,19,81,3,0.19,0.8636363636363636,0.31147540983606553,78.0
1,Gaussian,3,True,8,50,True,True,False,True,False,1450,47,17,33,5,0.34,0.7727272727272727,0.47222222222222227,28.0
1,Gaussian,3,True,8,50,True,True,False,True,True,1212,103,18,88,4,0.16981132075471697,0.8181818181818182,0.28125,84.0
1,Gaussian,3,True,8,50,True,True,True,False,False,419,53,17,38,5,0.3090909090909091,0.7727272727272727,0.44155844155844154,33.0
1,Gaussian,3,True,8,50,True,True,True,False,True,181,55,18,40,4,0.3103448275862069,0.8181818181818182,0.45000000000000007,36.0
1,Gaussian,3,True,8,50,True,True,True,True,False,156,36,15,23,7,0.39473684210526316,0.6818181818181818,0.5,16.0
1,Gaussian,3,True,8,50,True,True,True,True,True,148,53,18,38,4,0.32142857142857145,0.8181818181818182,0.46153846153846156,34.0
1,Gaussian,3,False,8,20,True,False,False,False,False,7957,91,13,79,9,0.14130434782608695,0.5909090909090909,0.2280701754385965,70.0
1,Gaussian,3,False,8,20,True,False,False,False,True,1926,133,15,119,7,0.11194029850746269,0.6818181818181818,0.19230769230769232,112.0
1,Gaussian,3,False,8,20,True,False,False,True,False,1863,59,13,47,9,0.21666666666666667,0.5909090909090909,0.3170731707317074,38.0
1,Gaussian,3,False,8,20,True,False,False,True,True,1525,120,15,106,7,0.12396694214876033,0.6818181818181818,0.2097902097902098,99.0
1,Gaussian,3,False,8,20,True,False,True,False,False,1367,92,13,80,9,0.13978494623655913,0.5909090909090909,0.2260869565217391,71.0
1,Gaussian,3,False,8,20,True,False,True,False,True,405,81,16,66,6,0.1951219512195122,0.7272727272727273,0.3076923076923077,60.0
1,Gaussian,3,False,8,20,True,False,True,True,False,365,48,14,35,8,0.2857142857142857,0.6363636363636364,0.39436619718309857,27.0
1,Gaussian,3,False,8,20,True,False,True,True,True,330,71,16,56,6,0.2222222222222222,0.7272727272727273,0.3404255319148936,50.0
1,Gaussian,3,False,8,20,True,True,False,False,False,7571,79,16,64,6,0.2,0.7272727272727273,0.3137254901960785,58.0
1,Gaussian,3,False,8,20,True,True,False,False,True,1853,116,15,103,7,0.1271186440677966,0.6818181818181818,0.21428571428571427,96.0
1,Gaussian,3,False,8,20,True,True,False,True,False,1793,45,12,35,10,0.2553191489361702,0.5454545454545454,0.34782608695652173,25.0
1,Gaussian,3,False,8,20,True,True,False,True,True,1465,96,12,86,10,0.12244897959183673,0.5454545454545454,0.2,76.0
1,Gaussian,3,False,8,20,True,True,True,False,False,981,80,16,65,6,0.19753086419753085,0.7272727272727273,0.3106796116504854,59.0
1,Gaussian,3,False,8,20,True,True,True,False,True,332,64,16,50,6,0.24242424242424243,0.7272727272727273,0.36363636363636365,44.0
1,Gaussian,3,False,8,20,True,True,True,True,False,295,34,13,23,9,0.3611111111111111,0.5909090909090909,0.4482758620689656,14.0
