Image,Noise Reduction,Filter Size,CLAHE,Grid Size,Pct,static_foreground_removal,Dilation,Opening,Closing,Smoothing_after_morph,objects_before_post_processing,objects_after_post_processing,TP,FP,FN,Precision,Recall,F1,RMSE
2,Median,3,True,8,20,True,True,True,False,True,980,138,23,125,28,0.1554054054054054,0.45098039215686275,0.23115577889447234,97.0
2,Median,3,True,8,20,True,True,True,True,False,889,92,16,79,35,0.16842105263157894,0.3137254901960784,0.21917808219178084,44.0
2,Median,3,True,8,20,True,True,True,True,True,778,129,16,116,35,0.12121212121212122,0.3137254901960784,0.17486338797814208,81.0
2,Median,3,True,8,35,True,False,False,False,False,3563,84,36,53,15,0.4044943820224719,0.7058823529411765,0.5142857142857143,38.0
2,Median,3,True,8,35,True,False,False,False,True,2037,139,37,112,14,0.2483221476510067,0.7254901960784313,0.37,98.0
2,Median,3,True,8,35,True,False,False,True,False,2019,71,35,48,16,0.42168674698795183,0.6862745098039216,0.5223880597014925,32.0
2,Median,3,True,8,35,True,False,False,True,True,1770,164,38,139,13,0.21468926553672316,0.7450980392156863,0.3333333333333333,126.0
2,Median,3,True,8,35,True,False,True,False,False,687,87,36,56,15,0.391304347826087,0.7058823529411765,0.5034965034965035,41.0
2,Median,3,True,8,35,True,False,True,False,True,318,91,41,62,10,0.39805825242718446,0.803921568627451,0.5324675324675324,52.0
2,Median,3,True,8,35,True,False,True,True,False,301,60,39,35,12,0.527027027027027,0.7647058823529411,0.6239999999999999,23.0
2,Median,3,True,8,35,True,False,True,True,True,266,79,42,52,9,0.44680851063829785,0.8235294117647058,0.5793103448275861,43.0
2,Median,3,True,8,35,True,True,False,False,False,3278,84,41,55,10,0.4270833333333333,0.803921568627451,0.5578231292517007,45.0
2,Median,3,True,8,35,True,True,False,False,True,1954,121,41,96,10,0.29927007299270075,0.803921568627451,0.43617021276595747,86.0
2,Median,3,True,8,35,True,True,False,True,False,1929,66,39,43,12,0.47560975609756095,0.7647058823529411,0.5864661654135338,31.0
2,Median,3,True,8,35,True,True,False,True,True,1707,147,41,122,10,0.25153374233128833,0.803921568627451,0.3831775700934579,112.0
2,Median,3,True,8,35,True,True,True,False,False,402,87,41,58,10,0.41414141414141414,0.803921568627451,0.5466666666666666,48.0
2,Median,3,True,8,35,True,True,True,False,True,235,73,45,46,6,0.4945054945054945,0.8823529411764706,0.6338028169014085,40.0
2,Median,3,True,8,35,True,True,True,True,False,211,55,43,30,8,0.589041095890411,0.8431372549019608,0.6935483870967742,22.0
2,Median,3,True,8,35,True,True,True,True,True,203,62,45,35,6,0.5625,0.8823529411764706,0.6870229007633588,29.0
2,Median,3,True,8,50,True,False,False,False,False,1550,54,24,33,27,0.42105263157894735,0.47058823529411764,0.4444444444444444,6.0
2,Median,3,True,8,50,True,False,False,False,True,670,79,39,46,12,0.4588235294117647,0.7647058823529411,0.5735294117647058,34.0
2,Median,3,True,8,50,True,False,False,True,False,645,50,34,23,17,0.5964912280701754,0.6666666666666666,0.6296296296296297,6.0
2,Median,3,True,8,50,True,False,False,True,True,570,65,41,33,10,0.5540540540540541,0.803921568627451,0.6559999999999999,23.0
2,Median,3,True,8,50,True,False,True,False,False,463,55,23,34,28,0.40350877192982454,0.45098039215686275,0.42592592592592593,6.0
2,Median,3,True,8,50,True,False,True,False,True,238,78,39,46,12,0.4588235294117647,0.7647058823529411,0.5735294117647058,34.0
2,Median,3,True,8,50,True,False,True,True,False,210,49,34,22,17,0.6071428571428571,0.6666666666666666,0.6355140186915887,5.0
2,Median,3,True,8,50,True,False,True,True,True,190,65,41,33,10,0.5540540540540541,0.803921568627451,0.6559999999999999,23.0
2,Median,3,True,8,50,True,True,False,False,False,1392,69,39,37,12,0.5131578947368421,0.7647058823529411,0.6141732283464567,25.0
2,Median,3,True,8,50,True,True,False,False,True,623,71,43,35,8,0.5512820512820513,0.8431372549019608,0.6666666666666667,27.0
2,Median,3,True,8,50,True,True,False,True,False,602,55,42,24,9,0.6363636363636364,0.8235294117647058,0.717948717948718,15.0
2,Median,3,True,8,50,True,True,False,True,True,538,62,44,30,7,0.5945945945945946,0.8627450980392157,0.7040000000000001,23.0
2,Median,3,True,8,50,True,True,True,False,False,305,70,38,38,13,0.5,0.7450980392156863,0.5984251968503937,25.0
2,Median,3,True,8,50,True,True,True,False,True,191,70,43,35,8,0.5512820512820513,0.8431372549019608,0.6666666666666667,27.0
2,Median,3,True,8,50,True,True,True,True,False,167,54,42,23,9,0.6461538461538462,0.8235294117647058,0.7241379310344827,14.0
2,Median,3,True,8,50,True,True,True,True,True,158,62,44,30,7,0.5945945945945946,0.8627450980392157,0.7040000000000001,23.0
2,Median,3,False,8,20,True,False,False,False,False,3361,81,35,51,16,0.4069767441860465,0.6862745098039216,0.510948905109489,35.0
2,Median,3,False,8,20,True,False,False,False,True,1634,106,39,76,12,0.3391304347826087,0.7647058823529411,0.4698795180722891,64.0
2,Median,3,False,8,20,True,False,False,True,False,1646,57,33,33,18,0.5,0.6470588235294118,0.5641025641025642,15.0
2,Median,3,False,8,20,True,False,False,True,True,1416,95,37,68,14,0.3523809523809524,0.7254901960784313,0.47435897435897445,54.0
2,Median,3,False,8,20,True,False,True,False,False,683,85,34,55,17,0.38202247191011235,0.6666666666666666,0.48571428571428565,38.0
2,Median,3,False,8,20,True,False,True,False,True,310,93,43,61,8,0.41346153846153844,0.8431372549019608,0.5548387096774193,53.0
2,Median,3,False,8,20,True,False,True,True,False,287,60,37,34,14,0.5211267605633803,0.7254901960784313,0.6065573770491803,20.0
2,Median,3,False,8,20,True,False,True,True,True,246,71,41,42,10,0.4939759036144578,0.803921568627451,0.6119402985074628,32.0
2,Median,3,False,8,20,True,True,False,False,False,3066,83,43,51,8,0.4574468085106383,0.8431372549019608,0.593103448275862,43.0
2,Median,3,False,8,20,True,True,False,False,True,1543,84,36,58,15,0.3829787234042553,0.7058823529411765,0.496551724137931,43.0
2,Median,3,False,8,20,True,True,False,True,False,1561,48,39,24,12,0.6190476190476191,0.7647058823529411,0.6842105263157895,12.0
2,Median,3,False,8,20,True,True,False,True,True,1355,80,38,57,13,0.4,0.7450980392156863,0.5205479452054794,44.0
2,Median,3,False,8,20,True,True,True,False,False,388,87,42,55,9,0.4329896907216495,0.8235294117647058,0.5675675675675675,46.0
2,Median,3,False,8,20,True,True,True,False,True,219,71,40,43,11,0.4819277108433735,0.7843137254901961,0.5970149253731343,32.0
2,Median,3,False,8,20,True,True,True,True,False,202,51,43,25,8,0.6323529411764706,0.8431372549019608,0.722689075630252,17.0
2,Median,3,False,8,20,True,True,True,True,True,185,56,42,31,9,0.5753424657534246,0.8235294117647058,0.6774193548387097,22.0
2,Median,3,False,8,35,True,False,False,False,False,1191,37,22,18,29,0.55,0.43137254901960786,0.4835164835164835,11.0
2,Median,3,False,8,35,True,False,False,False,True,288,58,29,33,22,0.46774193548387094,0.5686274509803921,0.5132743362831858,11.0
2,Median,3,False,8,35,True,False,False,True,False,273,33,24,16,27,0.6,0.47058823529411764,0.5274725274725275,11.0
2,Median,3,False,8,35,True,False,False,True,True,240,49,29,27,22,0.5178571428571429,0.5686274509803921,0.5420560747663551,5.0
2,Median,3,False,8,35,True,False,True,False,False,484,37,21,18,30,0.5384615384615384,0.4117647058823529,0.4666666666666667,12.0
2,Median,3,False,8,35,True,False,True,False,True,202,60,29,35,22,0.453125,0.5686274509803921,0.5043478260869565,13.0
2,Median,3,False,8,35,True,False,True,True,False,183,34,24,16,27,0.6,0.47058823529411764,0.5274725274725275,11.0
2,Median,3,False,8,35,True,False,True,True,True,170,54,29,31,22,0.48333333333333334,0.5686274509803921,0.5225225225225224,9.0
2,Median,3,False,8,35,True,True,False,False,False,1044,54,30,28,21,0.5172413793103449,0.5882352941176471,0.5504587155963303,7.0
2,Median,3,False,8,35,True,True,False,False,True,243,57,34,31,17,0.5230769230769231,0.6666666666666666,0.5862068965517241,14.0
2,Median,3,False,8,35,True,True,False,True,False,221,35,28,13,23,0.6829268292682927,0.5490196078431373,0.6086956521739131,10.0
2,Median,3,False,8,35,True,True,False,True,True,198,45,32,21,19,0.6037735849056604,0.6274509803921569,0.6153846153846154,2.0
2,Median,3,False,8,35,True,True,True,False,False,337,54,29,28,22,0.5087719298245614,0.5686274509803921,0.5370370370370371,6.0
2,Median,3,False,8,35,True,True,True,False,True,157,59,34,33,17,0.5074626865671642,0.6666666666666666,0.576271186440678,16.0
2,Median,3,False,8,35,True,True,True,True,False,131,36,28,13,23,0.6829268292682927,0.5490196078431373,0.6086956521739131,10.0
2,Median,3,False,8,35,True,True,True,True,True,128,50,32,25,19,0.5614035087719298,0.6274509803921569,0.5925925925925926,6.0
2,Median,3,False,8,50,True,False,False,False,False,476,21,15,8,36,0.6521739130434783,0.29411764705882354,0.4054054054054054,28.0
2,Median,3,False,8,50,True,False,False,False,True,238,35,20,19,31,0.5128205128205128,0.39215686274509803,0.4444444444444445,12.0
2,Median,3,False,8,50,True,False,False,True,False,224,22,16,9,35,0.64,0.3137254901960784,0.42105263157894735,26.0
2,Median,3,False,8,50,True,False,False,True,True,203,37,20,21,31,0.4878048780487805,0.39215686274509803,0.43478260869565216,10.0
2,Median,3,False,8,50,True,False,True,False,False,187,19,12,7,39,0.631578947368421,0.23529411764705882,0.34285714285714286,32.0
2,Median,3,False,8,50,True,False,True,False,True,118,33,18,16,33,0.5294117647058824,0.35294117647058826,0.4235294117647059,17.0
2,Median,3,False,8,50,True,False,True,True,False,111,20,12,8,39,0.6,0.23529411764705882,0.33802816901408456,31.0
2,Median,3,False,8,50,True,False,True,True,True,104,34,18,17,33,0.5142857142857142,0.35294117647058826,0.41860465116279066,16.0
2,Median,3,False,8,50,True,True,False,False,False,414,33,19,17,32,0.5277777777777778,0.37254901960784315,0.4367816091954023,15.0
2,Median,3,False,8,50,True,True,False,False,True,218,50,24,30,27,0.4444444444444444,0.47058823529411764,0.45714285714285713,3.0
2,Median,3,False,8,50,True,True,False,True,False,197,33,20,17,31,0.5405405405405406,0.39215686274509803,0.4545454545454546,14.0
2,Median,3,False,8,50,True,True,False,True,True,182,47,24,27,27,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.0
2,Median,3,False,8,50,True,True,True,False,False,125,31,16,16,35,0.5,0.3137254901960784,0.3855421686746988,19.0
2,Median,3,False,8,50,True,True,True,False,True,98,48,22,27,29,0.4489795918367347,0.43137254901960786,0.43999999999999995,2.0
2,Median,3,False,8,50,True,True,True,True,False,84,31,16,16,35,0.5,0.3137254901960784,0.3855421686746988,19.0
2,Median,3,False,8,50,True,True,True,True,True,83,44,22,23,29,0.4888888888888889,0.43137254901960786,0.45833333333333326,6.0
2,Median,5,True,8,20,True,False,False,False,False,4453,103,33,76,18,0.30275229357798167,0.6470588235294118,0.41250000000000003,58.0
2,Median,5,True,8,20,True,False,False,False,True,2076,259,34,233,17,0.12734082397003746,0.6666666666666666,0.2138364779874214,216.0
2,Median,5,True,8,20,True,False,False,True,False,2100,109,33,86,18,0.2773109243697479,0.6470588235294118,0.38823529411764707,68.0
2,Median,5,True,8,20,True,False,False,True,True,1856,252,32,229,19,0.12260536398467432,0.6274509803921569,0.20512820512820512,210.0
2,Median,5,True,8,20,True,False,True,False,False,1115,107,33,79,18,0.29464285714285715,0.6470588235294118,0.40490797546012275,61.0
2,Median,5,True,8,20,True,False,True,False,True,463,131,40,102,11,0.28169014084507044,0.7843137254901961,0.4145077720207254,91.0
2,Median,5,True,8,20,True,False,True,True,False,445,75,37,50,14,0.42528735632183906,0.7254901960784313,0.5362318840579711,36.0
2,Median,5,True,8,20,True,False,True,True,True,411,115,38,89,13,0.2992125984251969,0.7450980392156863,0.42696629213483156,76.0
2,Median,5,True,8,20,True,True,False,False,False,3958,113,40,85,11,0.32,0.7843137254901961,0.4545454545454546,74.0
2,Median,5,True,8,20,True,True,False,False,True,2003,248,24,231,27,0.09411764705882353,0.47058823529411764,0.1568627450980392,204.0
2,Median,5,True,8,20,True,True,False,True,False,2011,100,22,85,29,0.205607476635514,0.43137254901960786,0.27848101265822783,56.0
2,Median,5,True,8,20,True,True,False,True,True,1780,230,22,215,29,0.09282700421940929,0.43137254901960786,0.1527777777777778,186.0
2,Median,5,True,8,20,True,True,True,False,False,620,117,40,88,11,0.3125,0.7843137254901961,0.446927374301676,77.0
2,Median,5,True,8,20,True,True,True,False,True,390,119,30,99,21,0.23255813953488372,0.5882352941176471,0.3333333333333333,78.0
2,Median,5,True,8,20,True,True,True,True,False,356,67,26,50,25,0.34210526315789475,0.5098039215686274,0.40944881889763785,25.0
2,Median,5,True,8,20,True,True,True,True,True,335,92,28,74,23,0.27450980392156865,0.5490196078431373,0.3660130718954249,51.0
2,Median,5,True,8,35,True,False,False,False,False,1629,56,25,35,26,0.4166666666666667,0.49019607843137253,0.45045045045045046,9.0
2,Median,5,True,8,35,True,False,False,False,True,738,78,40,48,11,0.45454545454545453,0.7843137254901961,0.5755395683453238,37.0
2,Median,5,True,8,35,True,False,False,True,False,734,54,34,31,17,0.5230769230769231,0.6666666666666666,0.5862068965517241,14.0
2,Median,5,True,8,35,True,False,False,True,True,680,77,40,48,11,0.45454545454545453,0.7843137254901961,0.5755395683453238,37.0
2,Median,5,True,8,35,True,False,True,False,False,404,58,25,37,26,0.4032258064516129,0.49019607843137253,0.44247787610619466,11.0
2,Median,5,True,8,35,True,False,True,False,True,199,68,40,37,11,0.5194805194805194,0.7843137254901961,0.6249999999999999,26.0
2,Median,5,True,8,35,True,False,True,True,False,183,50,34,26,17,0.5666666666666667,0.6666666666666666,0.6126126126126126,9.0
2,Median,5,True,8,35,True,False,True,True,True,173,64,40,34,11,0.5405405405405406,0.7843137254901961,0.6399999999999999,23.0
2,Median,5,True,8,35,True,True,False,False,False,1476,62,39,32,12,0.5492957746478874,0.7647058823529411,0.6393442622950819,20.0
2,Median,5,True,8,35,True,True,False,False,True,699,79,42,48,9,0.4666666666666667,0.8235294117647058,0.5957446808510638,39.0
2,Median,5,True,8,35,True,True,False,True,False,684,52,34,28,17,0.5483870967741935,0.6666666666666666,0.6017699115044248,11.0
2,Median,5,True,8,35,True,True,False,True,True,634,73,40,45,11,0.47058823529411764,0.7843137254901961,0.5882352941176471,34.0
2,Median,5,True,8,35,True,True,True,False,False,251,64,39,34,12,0.5342465753424658,0.7647058823529411,0.6290322580645161,22.0
2,Median,5,True,8,35,True,True,True,False,True,160,69,42,37,9,0.5316455696202531,0.8235294117647058,0.6461538461538461,28.0
2,Median,5,True,8,35,True,True,True,True,False,133,48,34,23,17,0.5964912280701754,0.6666666666666666,0.6296296296296297,6.0
2,Median,5,True,8,35,True,True,True,True,True,127,60,40,31,11,0.5633802816901409,0.7843137254901961,0.6557377049180328,20.0
2,Median,5,True,8,50,True,False,False,False,False,772,33,19,17,32,0.5277777777777778,0.37254901960784315,0.4367816091954023,15.0
2,Median,5,True,8,50,True,False,False,False,True,263,55,26,34,25,0.43333333333333335,0.5098039215686274,0.46846846846846846,9.0
2,Median,5,True,8,50,True,False,False,True,False,263,37,23,20,28,0.5348837209302325,0.45098039215686275,0.48936170212765956,8.0
2,Median,5,True,8,50,True,False,False,True,True,242,50,26,30,25,0.4642857142857143,0.5098039215686274,0.48598130841121495,5.0
2,Median,5,True,8,50,True,False,True,False,False,255,33,18,17,33,0.5142857142857142,0.35294117647058826,0.41860465116279066,16.0
2,Median,5,True,8,50,True,False,True,False,True,141,48,26,27,25,0.49056603773584906,0.5098039215686274,0.5,2.0
2,Median,5,True,8,50,True,False,True,True,False,135,35,22,18,29,0.55,0.43137254901960786,0.4835164835164835,11.0
2,Median,5,True,8,50,True,False,True,True,True,131,44,26,24,25,0.52,0.5098039215686274,0.5148514851485149,1.0
2,Median,5,True,8,50,True,True,False,False,False,684,43,26,22,25,0.5416666666666666,0.5098039215686274,0.5252525252525253,3.0
2,Median,5,True,8,50,True,True,False,False,True,248,60,32,35,19,0.47761194029850745,0.6274509803921569,0.5423728813559322,16.0
2,Median,5,True,8,50,True,True,False,True,False,243,40,26,20,25,0.5652173913043478,0.5098039215686274,0.5360824742268041,5.0
2,Median,5,True,8,50,True,True,False,True,True,224,56,31,32,20,0.49206349206349204,0.6078431372549019,0.543859649122807,12.0
2,Median,5,True,8,50,True,True,True,False,False,167,43,25,22,26,0.5319148936170213,0.49019607843137253,0.5102040816326531,4.0
2,Median,5,True,8,50,True,True,True,False,True,126,53,32,28,19,0.5333333333333333,0.6274509803921569,0.5765765765765766,9.0
2,Median,5,True,8,50,True,True,True,True,False,115,38,25,18,26,0.5813953488372093,0.49019607843137253,0.5319148936170213,8.0
2,Median,5,True,8,50,True,True,True,True,True,113,50,31,26,20,0.543859649122807,0.6078431372549019,0.5740740740740741,6.0
2,Median,5,False,8,20,True,False,False,False,False,1381,62,28,38,23,0.42424242424242425,0.5490196078431373,0.47863247863247865,15.0
2,Median,5,False,8,20,True,False,False,False,True,558,69,30,44,21,0.40540540540540543,0.5882352941176471,0.4800000000000001,23.0
2,Median,5,False,8,20,True,False,False,True,False,557,49,27,29,24,0.48214285714285715,0.5294117647058824,0.5046728971962616,5.0
2,Median,5,False,8,20,True,False,False,True,True,509,57,29,35,22,0.453125,0.5686274509803921,0.5043478260869565,13.0
2,Median,5,False,8,20,True,False,True,False,False,439,63,28,39,23,0.417910447761194,0.5490196078431373,0.47457627118644063,16.0
2,Median,5,False,8,20,True,False,True,False,True,190,70,30,44,21,0.40540540540540543,0.5882352941176471,0.4800000000000001,23.0
2,Median,5,False,8,20,True,False,True,True,False,177,50,27,29,24,0.48214285714285715,0.5294117647058824,0.5046728971962616,5.0
2,Median,5,False,8,20,True,False,True,True,True,161,58,29,35,22,0.453125,0.5686274509803921,0.5043478260869565,13.0
2,Median,5,False,8,20,True,True,False,False,False,1181,70,30,44,21,0.40540540540540543,0.5882352941176471,0.4800000000000001,23.0
2,Median,5,False,8,20,True,True,False,False,True,514,61,33,36,18,0.4782608695652174,0.6470588235294118,0.55,18.0
2,Median,5,False,8,20,True,True,False,True,False,509,42,26,23,25,0.5306122448979592,0.5098039215686274,0.5199999999999999,2.0
2,Median,5,False,8,20,True,True,False,True,True,472,51,33,26,18,0.559322033898305,0.6470588235294118,0.6,8.0
2,Median,5,False,8,20,True,True,True,False,False,239,71,30,45,21,0.4,0.5882352941176471,0.4761904761904762,24.0
2,Median,5,False,8,20,True,True,True,False,True,146,62,33,36,18,0.4782608695652174,0.6470588235294118,0.55,18.0
2,Median,5,False,8,20,True,True,True,True,False,129,43,26,23,25,0.5306122448979592,0.5098039215686274,0.5199999999999999,2.0
2,Median,5,False,8,20,True,True,True,True,True,124,52,33,26,18,0.559322033898305,0.6470588235294118,0.6,8.0
2,Median,5,False,8,35,True,False,False,False,False,773,27,17,13,34,0.5666666666666667,0.3333333333333333,0.4197530864197531,21.0
2,Median,5,False,8,35,True,False,False,False,True,172,43,23,24,28,0.48936170212765956,0.45098039215686275,0.46938775510204084,4.0
2,Median,5,False,8,35,True,False,False,True,False,166,26,20,11,31,0.6451612903225806,0.39215686274509803,0.4878048780487804,20.0
2,Median,5,False,8,35,True,False,False,True,True,152,42,23,24,28,0.48936170212765956,0.45098039215686275,0.46938775510204084,4.0
2,Median,5,False,8,35,True,False,True,False,False,315,29,17,15,34,0.53125,0.3333333333333333,0.40963855421686746,19.0
2,Median,5,False,8,35,True,False,True,False,True,138,43,23,24,28,0.48936170212765956,0.45098039215686275,0.46938775510204084,4.0
2,Median,5,False,8,35,True,False,True,True,False,132,26,20,11,31,0.6451612903225806,0.39215686274509803,0.4878048780487804,20.0
2,Median,5,False,8,35,True,False,True,True,True,127,41,23,23,28,0.5,0.45098039215686275,0.4742268041237114,5.0
2,Median,5,False,8,35,True,True,False,False,False,683,37,23,18,28,0.5609756097560976,0.45098039215686275,0.5,10.0
2,Median,5,False,8,35,True,True,False,False,True,151,52,26,32,25,0.4482758620689655,0.5098039215686274,0.47706422018348627,7.0
2,Median,5,False,8,35,True,True,False,True,False,137,32,23,15,28,0.6052631578947368,0.45098039215686275,0.5168539325842696,13.0
2,Median,5,False,8,35,True,True,False,True,True,125,46,26,26,25,0.5,0.5098039215686274,0.5048543689320388,1.0
2,Median,5,False,8,35,True,True,True,False,False,225,39,23,20,28,0.5348837209302325,0.45098039215686275,0.48936170212765956,8.0
2,Median,5,False,8,35,True,True,True,False,True,117,52,26,32,25,0.4482758620689655,0.5098039215686274,0.47706422018348627,7.0
2,Median,5,False,8,35,True,True,True,True,False,103,32,23,15,28,0.6052631578947368,0.45098039215686275,0.5168539325842696,13.0
2,Median,5,False,8,35,True,True,True,True,True,100,45,26,25,25,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.0
2,Median,5,False,8,50,True,False,False,False,False,288,15,9,7,42,0.5625,0.17647058823529413,0.26865671641791045,35.0
2,Median,5,False,8,50,True,False,False,False,True,112,27,15,16,36,0.4838709677419355,0.29411764705882354,0.36585365853658536,20.0
2,Median,5,False,8,50,True,False,False,True,False,115,15,10,7,41,0.5882352941176471,0.19607843137254902,0.29411764705882354,34.0
2,Median,5,False,8,50,True,False,False,True,True,102,27,15,16,36,0.4838709677419355,0.29411764705882354,0.36585365853658536,20.0
2,Median,5,False,8,50,True,False,True,False,False,126,14,8,7,43,0.5333333333333333,0.1568627450980392,0.2424242424242424,36.0
2,Median,5,False,8,50,True,False,True,False,True,78,24,13,13,38,0.5,0.2549019607843137,0.33766233766233766,25.0
2,Median,5,False,8,50,True,False,True,True,False,79,15,9,7,42,0.5625,0.17647058823529413,0.26865671641791045,35.0
2,Median,5,False,8,50,True,False,True,True,True,71,24,13,13,38,0.5,0.2549019607843137,0.33766233766233766,25.0
2,Median,5,False,8,50,True,True,False,False,False,251,25,13,14,38,0.48148148148148145,0.2549019607843137,0.3333333333333333,24.0
2,Median,5,False,8,50,True,True,False,False,True,103,28,16,16,35,0.5,0.3137254901960784,0.3855421686746988,19.0
2,Median,5,False,8,50,True,True,False,True,False,102,24,14,13,37,0.5185185185185185,0.27450980392156865,0.358974358974359,24.0
2,Median,5,False,8,50,True,True,False,True,True,96,29,16,17,35,0.48484848484848486,0.3137254901960784,0.380952380952381,18.0
2,Median,5,False,8,50,True,True,True,False,False,89,24,12,14,39,0.46153846153846156,0.23529411764705882,0.31168831168831174,25.0
2,Median,5,False,8,50,True,True,True,False,True,69,25,14,13,37,0.5185185185185185,0.27450980392156865,0.358974358974359,24.0
2,Median,5,False,8,50,True,True,True,True,False,66,24,13,13,38,0.5,0.2549019607843137,0.33766233766233766,25.0
2,Median,5,False,8,50,True,True,True,True,True,65,26,14,14,37,0.5,0.27450980392156865,0.35443037974683544,23.0
2,None,3,True,8,20,True,False,False,False,False,15690,301,39,270,12,0.1262135922330097,0.7647058823529411,0.21666666666666667,258.0
2,None,3,True,8,20,True,False,False,False,True,4531,535,17,521,34,0.031598513011152414,0.3333333333333333,0.057724957555178265,487.0
2,None,3,True,8,20,True,False,False,True,False,4117,266,15,254,36,0.055762081784386616,0.29411764705882354,0.09374999999999999,218.0
2,None,3,True,8,20,True,False,False,True,True,2547,345,13,334,38,0.037463976945244955,0.2549019607843137,0.06532663316582914,296.0
2,None,3,True,8,20,True,False,True,False,False,5253,284,39,253,12,0.13356164383561644,0.7647058823529411,0.22740524781341107,241.0
2,None,3,True,8,20,True,False,True,False,True,1931,263,23,246,28,0.08550185873605948,0.45098039215686275,0.14375000000000002,218.0
2,None,3,True,8,20,True,False,True,True,False,1773,140,21,125,30,0.14383561643835616,0.4117647058823529,0.21319796954314718,95.0
2,None,3,True,8,20,True,False,True,True,True,1259,193,19,179,32,0.09595959595959595,0.37254901960784315,0.15261044176706826,147.0
2,None,3,True,8,20,True,True,False,False,False,14392,225,23,208,28,0.09956709956709957,0.45098039215686275,0.1631205673758865,180.0
2,None,3,True,8,20,True,True,False,False,True,4091,479,12,470,39,0.024896265560165973,0.23529411764705882,0.04502814258911819,431.0
2,None,3,True,8,20,True,True,False,True,False,3668,254,9,246,42,0.03529411764705882,0.17647058823529413,0.0588235294117647,204.0
2,None,3,True,8,20,True,True,False,True,True,2228,298,10,290,41,0.03333333333333333,0.19607843137254902,0.05698005698005698,249.0
2,None,3,True,8,20,True,True,True,False,False,3955,210,23,193,28,0.10648148148148148,0.45098039215686275,0.17228464419475656,165.0
2,None,3,True,8,20,True,True,True,False,True,1491,209,18,197,33,0.08372093023255814,0.35294117647058826,0.13533834586466165,164.0
2,None,3,True,8,20,True,True,True,True,False,1324,126,15,115,36,0.11538461538461539,0.29411764705882354,0.16574585635359118,79.0
2,None,3,True,8,20,True,True,True,True,True,940,146,16,135,35,0.10596026490066225,0.3137254901960784,0.15841584158415842,100.0
2,None,3,True,8,35,True,False,False,False,False,8330,179,39,147,12,0.20967741935483872,0.7647058823529411,0.3291139240506329,135.0
2,None,3,True,8,35,True,False,False,False,True,4264,295,40,272,11,0.1282051282051282,0.7843137254901961,0.22038567493112945,261.0
2,None,3,True,8,35,True,False,False,True,False,4372,172,38,150,13,0.20212765957446807,0.7450980392156863,0.3179916317991631,137.0
2,None,3,True,8,35,True,False,False,True,True,3204,315,40,292,11,0.12048192771084337,0.7843137254901961,0.20887728459530025,281.0
2,None,3,True,8,35,True,False,True,False,False,1760,183,39,151,12,0.20526315789473684,0.7647058823529411,0.3236514522821577,139.0
2,None,3,True,8,35,True,False,True,False,True,915,108,46,82,5,0.359375,0.9019607843137255,0.5139664804469274,77.0
2,None,3,True,8,35,True,False,True,True,False,920,82,44,57,7,0.43564356435643564,0.8627450980392157,0.5789473684210527,50.0
2,None,3,True,8,35,True,False,True,True,True,747,96,46,70,5,0.39655172413793105,0.9019607843137255,0.5508982035928145,65.0
2,None,3,True,8,35,True,True,False,False,False,7804,107,46,81,5,0.36220472440944884,0.9019607843137255,0.5168539325842697,76.0
2,None,3,True,8,35,True,True,False,False,True,4102,270,28,251,23,0.1003584229390681,0.5490196078431373,0.16969696969696968,228.0
2,None,3,True,8,35,True,True,False,True,False,4217,150,21,133,30,0.13636363636363635,0.4117647058823529,0.2048780487804878,103.0
2,None,3,True,8,35,True,True,False,True,True,3101,296,19,281,32,0.06333333333333334,0.37254901960784315,0.10826210826210826,249.0
2,None,3,True,8,35,True,True,True,False,False,1234,112,46,86,5,0.3484848484848485,0.9019607843137255,0.5027322404371585,81.0
2,None,3,True,8,35,True,True,True,False,True,753,83,34,61,17,0.35789473684210527,0.6666666666666666,0.4657534246575342,44.0
2,None,3,True,8,35,True,True,True,True,False,765,60,27,40,24,0.40298507462686567,0.5294117647058824,0.45762711864406785,16.0
2,None,3,True,8,35,True,True,True,True,True,644,76,25,58,26,0.30120481927710846,0.49019607843137253,0.373134328358209,32.0
2,None,3,True,8,50,True,False,False,False,False,3689,107,37,74,14,0.3333333333333333,0.7254901960784313,0.45679012345679004,60.0
2,None,3,True,8,50,True,False,False,False,True,1930,104,46,67,5,0.40707964601769914,0.9019607843137255,0.5609756097560976,62.0
2,None,3,True,8,50,True,False,False,True,False,1958,71,40,42,11,0.4878048780487805,0.7843137254901961,0.6015037593984963,31.0
2,None,3,True,8,50,True,False,False,True,True,1645,96,46,64,5,0.41818181818181815,0.9019607843137255,0.5714285714285714,59.0
2,None,3,True,8,50,True,False,True,False,False,973,106,34,73,17,0.3177570093457944,0.6666666666666666,0.430379746835443,56.0
2,None,3,True,8,50,True,False,True,False,True,371,94,46,57,5,0.44660194174757284,0.9019607843137255,0.5974025974025974,52.0
2,None,3,True,8,50,True,False,True,True,False,319,69,40,40,11,0.5,0.7843137254901961,0.6106870229007634,29.0
2,None,3,True,8,50,True,False,True,True,True,265,70,46,38,5,0.5476190476190477,0.9019607843137255,0.6814814814814815,33.0
