Image,Noise Reduction,Filter Size,CLAHE,Grid Size,Pct,static_foreground_removal,Dilation,Opening,Closing,Smoothing_after_morph,objects_before_post_processing,objects_after_post_processing,TP,FP,FN,Precision,Recall,F1,RMSE
8,Gaussian,3,True,8,20.0,True,False,False,False,False,4829,290,177,178,68,0.49859154929577465,0.7224489795918367,0.5900000000000001,110.0
8,Gaussian,3,True,8,20.0,True,False,False,False,True,2878,249,131,175,114,0.42810457516339867,0.5346938775510204,0.4754990925589836,61.0
8,Gaussian,3,True,8,20.0,True,False,False,True,False,2809,142,104,82,141,0.5591397849462365,0.42448979591836733,0.48259860788863107,59.0
8,Gaussian,3,True,8,20.0,True,False,False,True,True,2392,210,91,155,154,0.3699186991869919,0.37142857142857144,0.3706720977596742,1.0
8,Gaussian,3,True,8,20.0,True,False,True,False,False,1150,291,177,179,68,0.49719101123595505,0.7224489795918367,0.589018302828619,111.0
8,Gaussian,3,True,8,20.0,True,False,True,False,True,438,197,132,123,113,0.5176470588235295,0.5387755102040817,0.528,10.0
8,Gaussian,3,True,8,20.0,True,False,True,True,False,360,124,105,63,140,0.625,0.42857142857142855,0.5084745762711864,77.0
8,Gaussian,3,True,8,20.0,True,False,True,True,True,305,141,93,84,152,0.5254237288135594,0.3795918367346939,0.44075829383886256,68.0
8,Gaussian,3,True,8,20.0,True,True,False,False,False,4305,216,128,138,117,0.48120300751879697,0.5224489795918368,0.5009784735812133,21.0
8,Gaussian,3,True,8,20.0,True,True,False,False,True,2699,169,75,128,170,0.3694581280788177,0.30612244897959184,0.33482142857142855,42.0
8,Gaussian,3,True,8,20.0,True,True,False,True,False,2666,103,69,68,176,0.5036496350364964,0.2816326530612245,0.36125654450261785,108.0
8,Gaussian,3,True,8,20.0,True,True,False,True,True,2273,155,43,125,202,0.25595238095238093,0.17551020408163265,0.2082324455205811,77.0
8,Gaussian,3,True,8,20.0,True,True,True,False,False,626,218,128,140,117,0.47761194029850745,0.5224489795918368,0.4990253411306043,23.0
8,Gaussian,3,True,8,20.0,True,True,True,False,True,259,117,76,75,169,0.5033112582781457,0.31020408163265306,0.3838383838383838,94.0
8,Gaussian,3,True,8,20.0,True,True,True,True,False,217,85,70,49,175,0.5882352941176471,0.2857142857142857,0.3846153846153846,126.0
8,Gaussian,3,True,8,20.0,True,True,True,True,True,186,86,45,54,200,0.45454545454545453,0.1836734693877551,0.26162790697674415,146.0
8,Gaussian,3,True,8,35.0,True,False,False,False,False,1225,242,177,116,68,0.6040955631399317,0.7224489795918367,0.6579925650557621,48.0
8,Gaussian,3,True,8,35.0,True,False,False,False,True,659,181,202,82,43,0.7112676056338029,0.8244897959183674,0.7637051039697543,39.0
