Image,Noise Reduction,Filter Size,CLAHE,Grid Size,Pct,static_foreground_removal,Dilation,Opening,Closing,Smoothing_after_morph,objects_before_post_processing,objects_after_post_processing,TP,FP,FN,Precision,Recall,F1,RMSE
3,Gaussian,3,True,8,50,True,True,False,False,False,706,151,86,80,48,0.5180722891566265,0.6417910447761194,0.5733333333333333,32.0
3,Gaussian,3,True,8,50,True,True,False,False,True,354,145,102,74,32,0.5795454545454546,0.7611940298507462,0.6580645161290323,42.0
3,Gaussian,3,True,8,50,True,True,False,True,False,299,106,88,54,46,0.6197183098591549,0.6567164179104478,0.6376811594202898,8.0
3,Gaussian,3,True,8,50,True,True,False,True,True,267,120,99,62,35,0.6149068322981367,0.7388059701492538,0.6711864406779661,27.0
3,Gaussian,3,True,8,50,True,True,True,False,False,458,151,86,80,48,0.5180722891566265,0.6417910447761194,0.5733333333333333,32.0
3,Gaussian,3,True,8,50,True,True,True,False,True,281,144,102,73,32,0.5828571428571429,0.7611940298507462,0.6601941747572815,41.0
3,Gaussian,3,True,8,50,True,True,True,True,False,232,106,88,54,46,0.6197183098591549,0.6567164179104478,0.6376811594202898,8.0
3,Gaussian,3,True,8,50,True,True,True,True,True,213,119,99,61,35,0.61875,0.7388059701492538,0.673469387755102,26.0
3,Gaussian,3,False,8,20,True,False,False,False,False,1464,257,91,179,43,0.337037037037037,0.6791044776119403,0.45049504950495045,136.0
3,Gaussian,3,False,8,20,True,False,False,False,True,602,205,109,130,25,0.4560669456066946,0.8134328358208955,0.5844504021447722,105.0
3,Gaussian,3,False,8,20,True,False,False,True,False,569,138,86,84,48,0.5058823529411764,0.6417910447761194,0.5657894736842106,36.0
3,Gaussian,3,False,8,20,True,False,False,True,True,483,152,101,92,33,0.5233160621761658,0.753731343283582,0.617737003058104,59.0
3,Gaussian,3,False,8,20,True,False,True,False,False,1165,256,91,178,43,0.3382899628252788,0.6791044776119403,0.45161290322580644,135.0
3,Gaussian,3,False,8,20,True,False,True,False,True,434,203,109,128,25,0.459915611814346,0.8134328358208955,0.5876010781671159,103.0
3,Gaussian,3,False,8,20,True,False,True,True,False,392,136,86,82,48,0.5119047619047619,0.6417910447761194,0.5695364238410596,34.0
3,Gaussian,3,False,8,20,True,False,True,True,True,325,150,101,90,33,0.5287958115183246,0.753731343283582,0.6215384615384615,57.0
3,Gaussian,3,False,8,20,True,True,False,False,False,822,214,110,137,24,0.44534412955465585,0.8208955223880597,0.5774278215223098,113.0
3,Gaussian,3,False,8,20,True,True,False,False,True,421,117,91,63,43,0.5909090909090909,0.6791044776119403,0.6319444444444444,20.0
3,Gaussian,3,False,8,20,True,True,False,True,False,370,89,65,48,69,0.5752212389380531,0.48507462686567165,0.5263157894736843,21.0
3,Gaussian,3,False,8,20,True,True,False,True,True,324,88,65,50,69,0.5652173913043478,0.48507462686567165,0.5220883534136546,19.0
3,Gaussian,3,False,8,20,True,True,True,False,False,523,212,110,136,24,0.44715447154471544,0.8208955223880597,0.5789473684210525,112.0
3,Gaussian,3,False,8,20,True,True,True,False,True,253,116,91,62,43,0.5947712418300654,0.6791044776119403,0.6341463414634146,19.0
3,Gaussian,3,False,8,20,True,True,True,True,False,193,87,65,46,69,0.5855855855855856,0.48507462686567165,0.5306122448979592,23.0
3,Gaussian,3,False,8,20,True,True,True,True,True,166,86,65,48,69,0.5752212389380531,0.48507462686567165,0.5263157894736843,21.0
3,Gaussian,3,False,8,35,True,False,False,False,False,882,84,45,42,89,0.5172413793103449,0.3358208955223881,0.4072398190045249,47.0
3,Gaussian,3,False,8,35,True,False,False,False,True,407,134,75,71,59,0.5136986301369864,0.5597014925373134,0.5357142857142857,12.0
3,Gaussian,3,False,8,35,True,False,False,True,False,396,91,61,44,73,0.580952380952381,0.4552238805970149,0.5104602510460251,29.0
3,Gaussian,3,False,8,35,True,False,False,True,True,337,120,78,63,56,0.5531914893617021,0.582089552238806,0.5672727272727273,7.0
3,Gaussian,3,False,8,35,True,False,True,False,False,768,85,45,43,89,0.5113636363636364,0.3358208955223881,0.4054054054054054,46.0
3,Gaussian,3,False,8,35,True,False,True,False,True,398,132,75,69,59,0.5208333333333334,0.5597014925373134,0.5395683453237411,10.0
3,Gaussian,3,False,8,35,True,False,True,True,False,374,92,61,45,73,0.5754716981132075,0.4552238805970149,0.5083333333333332,28.0
3,Gaussian,3,False,8,35,True,False,True,True,True,328,118,78,61,56,0.5611510791366906,0.582089552238806,0.5714285714285714,5.0
3,Gaussian,3,False,8,35,True,True,False,False,False,582,120,68,62,66,0.5230769230769231,0.5074626865671642,0.5151515151515151,4.0
3,Gaussian,3,False,8,35,True,True,False,False,True,300,140,86,78,48,0.524390243902439,0.6417910447761194,0.5771812080536913,30.0
3,Gaussian,3,False,8,35,True,True,False,True,False,272,91,69,46,65,0.6,0.5149253731343284,0.5542168674698796,19.0
3,Gaussian,3,False,8,35,True,True,False,True,True,240,121,83,67,51,0.5533333333333333,0.6194029850746269,0.5845070422535211,16.0
3,Gaussian,3,False,8,35,True,True,True,False,False,468,121,68,63,66,0.5190839694656488,0.5074626865671642,0.5132075471698112,3.0
3,Gaussian,3,False,8,35,True,True,True,False,True,291,138,86,76,48,0.5308641975308642,0.6417910447761194,0.5810810810810811,28.0
3,Gaussian,3,False,8,35,True,True,True,True,False,250,92,69,47,65,0.5948275862068966,0.5149253731343284,0.552,18.0
3,Gaussian,3,False,8,35,True,True,True,True,True,231,119,83,65,51,0.5608108108108109,0.6194029850746269,0.5886524822695036,14.0
3,Gaussian,3,False,8,50,True,False,False,False,False,786,36,19,18,115,0.5135135135135135,0.1417910447761194,0.2222222222222222,97.0
3,Gaussian,3,False,8,50,True,False,False,False,True,276,47,30,17,104,0.6382978723404256,0.22388059701492538,0.3314917127071823,87.0
3,Gaussian,3,False,8,50,True,False,False,True,False,270,32,22,12,112,0.6470588235294118,0.16417910447761194,0.2619047619047619,100.0
3,Gaussian,3,False,8,50,True,False,False,True,True,233,51,34,19,100,0.6415094339622641,0.2537313432835821,0.36363636363636365,81.0
3,Gaussian,3,False,8,50,True,False,True,False,False,360,36,19,18,115,0.5135135135135135,0.1417910447761194,0.2222222222222222,97.0
3,Gaussian,3,False,8,50,True,False,True,False,True,233,46,30,16,104,0.6521739130434783,0.22388059701492538,0.33333333333333337,88.0
3,Gaussian,3,False,8,50,True,False,True,True,False,231,31,22,11,112,0.6666666666666666,0.16417910447761194,0.2634730538922156,101.0
3,Gaussian,3,False,8,50,True,False,True,True,True,210,50,34,18,100,0.6538461538461539,0.2537313432835821,0.3655913978494624,82.0
3,Gaussian,3,False,8,50,True,True,False,False,False,679,42,28,15,106,0.6511627906976745,0.208955223880597,0.3163841807909605,91.0
3,Gaussian,3,False,8,50,True,True,False,False,True,245,67,44,29,90,0.6027397260273972,0.3283582089552239,0.42512077294685985,61.0
3,Gaussian,3,False,8,50,True,True,False,True,False,227,47,33,18,101,0.6470588235294118,0.2462686567164179,0.3567567567567568,83.0
3,Gaussian,3,False,8,50,True,True,False,True,True,202,68,46,29,88,0.6133333333333333,0.34328358208955223,0.4401913875598086,59.0
3,Gaussian,3,False,8,50,True,True,True,False,False,253,42,28,15,106,0.6511627906976745,0.208955223880597,0.3163841807909605,91.0
3,Gaussian,3,False,8,50,True,True,True,False,True,202,66,44,28,90,0.6111111111111112,0.3283582089552239,0.4271844660194175,62.0
3,Gaussian,3,False,8,50,True,True,True,True,False,188,46,33,17,101,0.66,0.2462686567164179,0.35869565217391297,84.0
3,Gaussian,3,False,8,50,True,True,True,True,True,179,67,46,28,88,0.6216216216216216,0.34328358208955223,0.4423076923076923,60.0
3,Gaussian,5,True,8,20,True,False,False,False,False,3848,246,89,182,45,0.3284132841328413,0.664179104477612,0.4395061728395062,137.0
3,Gaussian,5,True,8,20,True,False,False,False,True,1637,222,96,163,38,0.37065637065637064,0.7164179104477612,0.48854961832061067,125.0
